"","participants","item","genre_grammatical","score_miserky","description","stereotype","numero_item","question","score","RT","genre_gram_le"
"206","1542052355 778e9d37953edeb49bad43a08d045f2c","taxidermiste","la",0.3,"masculin_la","masculin",30,1,0.74,NA,"la"
"207","1542052355 778e9d37953edeb49bad43a08d045f2c","dactylo","la",0.65,"feminin_la","feminin",28,1,0.7,NA,"la"
"208","1542052355 778e9d37953edeb49bad43a08d045f2c","sténographe","la",0.5,"neutre_la","neutre",29,1,0.69,NA,"la"
"209","1542052355 778e9d37953edeb49bad43a08d045f2c","métallurgiste","la",0.21,"masculin_la","masculin",36,1,0.7,NA,"la"
"210","1542052355 778e9d37953edeb49bad43a08d045f2c","bibliothécaire","la",0.67,"feminin_la","feminin",34,1,0.72,NA,"la"
"211","1542052355 778e9d37953edeb49bad43a08d045f2c","vétérinaire","la",0.49,"neutre_la","neutre",35,1,0.62,NA,"la"
"212","1542052355 778e9d37953edeb49bad43a08d045f2c","chimiste","la",0.3,"masculin_la","masculin",24,1,0.66,NA,"la"
"213","1542052355 778e9d37953edeb49bad43a08d045f2c","fleuriste","la",0.81,"feminin_la","feminin",16,1,0.8,NA,"la"
"214","1542052355 778e9d37953edeb49bad43a08d045f2c","graphiste","la",0.43,"neutre_la","neutre",5,1,0.81,NA,"la"
"215","1542052355 778e9d37953edeb49bad43a08d045f2c","neurologue","la",0.32,"masculin_la","masculin",12,1,0.95,NA,"la"
"216","1542052355 778e9d37953edeb49bad43a08d045f2c","nutritionniste","la",0.74,"feminin_la","feminin",10,1,0.94,NA,"la"
"217","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","fleuriste","la",0.81,"feminin_la","feminin",16,1,0.94,NA,"la"
"218","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","zoologiste","la",0.48,"neutre_la","neutre",17,1,0.7,NA,"la"
"219","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","métallurgiste","la",0.21,"masculin_la","masculin",36,1,0.94,NA,"la"
"220","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","bibliothécaire","la",0.67,"feminin_la","feminin",34,1,0.92,NA,"la"
"221","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","graphiste","la",0.43,"neutre_la","neutre",5,1,0.71,NA,"la"
"222","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","chimiste","la",0.3,"masculin_la","masculin",24,1,0.97,NA,"la"
"223","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","logopédiste","la",0.66,"feminin_la","feminin",22,1,0.78,NA,"la"
"224","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","gynécologue","la",0.55,"neutre_la","neutre",11,1,0.72,NA,"la"
"225","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","neurologue","la",0.32,"masculin_la","masculin",12,1,0.81,NA,"la"
"226","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","réceptionniste","la",0.74,"feminin_la","feminin",4,1,0.84,NA,"la"
"227","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","biologiste","la",0.48,"neutre_la","neutre",23,1,0.78,NA,"la"
"228","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","ministre","la",0.25,"masculin_la","masculin",6,1,0.8,NA,"la"
"229","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","nutritionniste","la",0.74,"feminin_la","feminin",10,1,0.79,NA,"la"
"230","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","vétérinaire","la",0.49,"neutre_la","neutre",35,1,0.98,NA,"la"
"231","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","taxidermiste","la",0.3,"masculin_la","masculin",30,1,0.9,NA,"la"
"232","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","dactylo","la",0.65,"feminin_la","feminin",28,1,0.96,NA,"la"
"233","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","sténographe","la",0.5,"neutre_la","neutre",29,1,0.68,NA,"la"
"234","1542052547 a33efbf9578cc4a72b7a78124fbc9c83","paysagiste","la",0.28,"masculin_la","masculin",18,1,0.64,NA,"la"
"235","1542052623 8e96d0d417c34bd64040048a54fb0b45","secrétaire","la",0.82,"feminin_la","feminin",1,1,0.62,NA,"la"
"236","1542052623 8e96d0d417c34bd64040048a54fb0b45","bagagiste","la",0.19,"masculin_la","masculin",15,1,0.61,NA,"la"
"237","1542052623 8e96d0d417c34bd64040048a54fb0b45","physiothérapeute","la",0.51,"neutre_la","neutre",26,1,0.76,NA,"la"
"238","1542052623 8e96d0d417c34bd64040048a54fb0b45","flûtiste","la",0.63,"feminin_la","feminin",7,1,0.87,NA,"la"
"239","1542052623 8e96d0d417c34bd64040048a54fb0b45","croque-mort","la",0.23,"masculin_la","masculin",27,1,0.85,NA,"la"
"240","1542052623 8e96d0d417c34bd64040048a54fb0b45","photographe","la",0.45,"neutre_la","neutre",20,1,0.63,NA,"la"
"241","1542052623 8e96d0d417c34bd64040048a54fb0b45","babysitter","la",0.9,"feminin_la","feminin",31,1,0.93,NA,"la"
"242","1542052623 8e96d0d417c34bd64040048a54fb0b45","bassiste","la",0.29,"masculin_la","masculin",9,1,0.9,NA,"la"
"243","1542052623 8e96d0d417c34bd64040048a54fb0b45","journaliste","la",0.46,"neutre_la","neutre",2,1,0.99,NA,"la"
"244","1542052623 8e96d0d417c34bd64040048a54fb0b45","mannequin","la",0.68,"feminin_la","feminin",19,1,0.97,NA,"la"
"245","1542052623 8e96d0d417c34bd64040048a54fb0b45","pilote","la",0.24,"masculin_la","masculin",33,1,0.79,NA,"la"
"246","1542052623 8e96d0d417c34bd64040048a54fb0b45","pédiatre","la",0.51,"neutre_la","neutre",32,1,0.95,NA,"la"
"247","1542052623 8e96d0d417c34bd64040048a54fb0b45","modèle","la",0.65,"feminin_la","feminin",25,1,0.75,NA,"la"
"248","1542052623 8e96d0d417c34bd64040048a54fb0b45","clown","la",0.18,"masculin_la","masculin",21,1,0.68,NA,"la"
"249","1542052623 8e96d0d417c34bd64040048a54fb0b45","guide touristique","la",0.44,"neutre_la","neutre",14,1,0.86,NA,"la"
"250","1542052623 8e96d0d417c34bd64040048a54fb0b45","manucure","la",0.9,"feminin_la","feminin",13,1,0.81,NA,"la"
"251","1542052623 8e96d0d417c34bd64040048a54fb0b45","diplomate","la",0.29,"masculin_la","masculin",3,1,0.76,NA,"la"
"252","1542052623 8e96d0d417c34bd64040048a54fb0b45","violoniste","la",0.56,"neutre_la","neutre",8,1,0.7,NA,"la"
"253","1542053266 bfda55216e5d7054b8de150a46fe6aea","sténographe","la",0.5,"neutre_la","neutre",30,1,0.92,NA,"la"
"254","1542053266 bfda55216e5d7054b8de150a46fe6aea","métallurgiste","la",0.21,"masculin_la","masculin",34,1,0.65,NA,"la"
"255","1542053266 bfda55216e5d7054b8de150a46fe6aea","fleuriste","la",0.81,"feminin_la","feminin",17,1,0.93,NA,"la"
"256","1542053266 bfda55216e5d7054b8de150a46fe6aea","graphiste","la",0.43,"neutre_la","neutre",6,1,0.69,NA,"la"
"257","1542053266 bfda55216e5d7054b8de150a46fe6aea","taxidermiste","la",0.3,"masculin_la","masculin",28,1,0.69,NA,"la"
"258","1542053266 bfda55216e5d7054b8de150a46fe6aea","dactylo","la",0.65,"feminin_la","feminin",29,1,0.85,NA,"la"
"259","1542053266 bfda55216e5d7054b8de150a46fe6aea","vétérinaire","la",0.49,"neutre_la","neutre",36,1,0.68,NA,"la"
"260","1542053266 bfda55216e5d7054b8de150a46fe6aea","chimiste","la",0.3,"masculin_la","masculin",22,1,0.6,NA,"la"
"261","1542053266 bfda55216e5d7054b8de150a46fe6aea","nutritionniste","la",0.74,"feminin_la","feminin",11,1,0.61,NA,"la"
"262","1542053266 bfda55216e5d7054b8de150a46fe6aea","zoologiste","la",0.48,"neutre_la","neutre",18,1,0.64,NA,"la"
"263","1542053266 bfda55216e5d7054b8de150a46fe6aea","ministre","la",0.25,"masculin_la","masculin",4,1,0.85,NA,"la"
"264","1542053266 bfda55216e5d7054b8de150a46fe6aea","logopédiste","la",0.66,"feminin_la","feminin",23,1,0.94,NA,"la"
"265","1542053266 bfda55216e5d7054b8de150a46fe6aea","gynécologue","la",0.55,"neutre_la","neutre",12,1,0.81,NA,"la"
"266","1542053266 bfda55216e5d7054b8de150a46fe6aea","paysagiste","la",0.28,"masculin_la","masculin",16,1,0.73,NA,"la"
"267","1542053266 bfda55216e5d7054b8de150a46fe6aea","bibliothécaire","la",0.67,"feminin_la","feminin",35,1,1,NA,"la"
"268","1542053266 bfda55216e5d7054b8de150a46fe6aea","biologiste","la",0.48,"neutre_la","neutre",24,1,0.99,NA,"la"
"269","1542053266 bfda55216e5d7054b8de150a46fe6aea","neurologue","la",0.32,"masculin_la","masculin",10,1,0.76,NA,"la"
"270","1542053266 bfda55216e5d7054b8de150a46fe6aea","réceptionniste","la",0.74,"feminin_la","feminin",5,1,0.89,NA,"la"
"271","1542054062 a94df02934ab6a63061b8a4002f27851","dactylo","la",0.65,"feminin_la","feminin",30,1,0.86,NA,"la"
"272","1542054062 a94df02934ab6a63061b8a4002f27851","métallurgiste","la",0.21,"masculin_la","masculin",35,1,0.94,NA,"la"
"273","1542054062 a94df02934ab6a63061b8a4002f27851","biologiste","la",0.48,"neutre_la","neutre",22,1,0.89,NA,"la"
"274","1542054062 a94df02934ab6a63061b8a4002f27851","logopédiste","la",0.66,"feminin_la","feminin",24,1,0.84,NA,"la"
"275","1542054062 a94df02934ab6a63061b8a4002f27851","ministre","la",0.25,"masculin_la","masculin",5,1,0.81,NA,"la"
"276","1542054062 a94df02934ab6a63061b8a4002f27851","graphiste","la",0.43,"neutre_la","neutre",4,1,0.75,NA,"la"
"277","1542054062 a94df02934ab6a63061b8a4002f27851","nutritionniste","la",0.74,"feminin_la","feminin",12,1,0.81,NA,"la"
"278","1542054062 a94df02934ab6a63061b8a4002f27851","paysagiste","la",0.28,"masculin_la","masculin",17,1,0.63,NA,"la"
"279","1542054062 a94df02934ab6a63061b8a4002f27851","sténographe","la",0.5,"neutre_la","neutre",28,1,0.69,NA,"la"
"280","1542054062 a94df02934ab6a63061b8a4002f27851","réceptionniste","la",0.74,"feminin_la","feminin",6,1,0.67,NA,"la"
"281","1542054062 a94df02934ab6a63061b8a4002f27851","taxidermiste","la",0.3,"masculin_la","masculin",29,1,0.96,NA,"la"
"282","1542054062 a94df02934ab6a63061b8a4002f27851","zoologiste","la",0.48,"neutre_la","neutre",16,1,0.77,NA,"la"
"283","1542054062 a94df02934ab6a63061b8a4002f27851","fleuriste","la",0.81,"feminin_la","feminin",18,1,1,NA,"la"
"284","1542054062 a94df02934ab6a63061b8a4002f27851","chimiste","la",0.3,"masculin_la","masculin",23,1,0.8,NA,"la"
"285","1542054062 a94df02934ab6a63061b8a4002f27851","vétérinaire","la",0.49,"neutre_la","neutre",34,1,0.75,NA,"la"
"286","1542054062 a94df02934ab6a63061b8a4002f27851","bibliothécaire","la",0.67,"feminin_la","feminin",36,1,0.89,NA,"la"
"287","1542054062 a94df02934ab6a63061b8a4002f27851","neurologue","la",0.32,"masculin_la","masculin",11,1,1,NA,"la"
"288","1542054062 a94df02934ab6a63061b8a4002f27851","gynécologue","la",0.55,"neutre_la","neutre",10,1,0.64,NA,"la"
"289","1542055229 cb939fdb9000ad8dbed0e2ced82457db","manucure","la",0.9,"feminin_la","feminin",14,1,0.74,NA,"la"
"290","1542055229 cb939fdb9000ad8dbed0e2ced82457db","bassiste","la",0.29,"masculin_la","masculin",7,1,0.97,NA,"la"
"291","1542055229 cb939fdb9000ad8dbed0e2ced82457db","pédiatre","la",0.51,"neutre_la","neutre",33,1,0.98,NA,"la"
"292","1542055229 cb939fdb9000ad8dbed0e2ced82457db","secrétaire","la",0.82,"feminin_la","feminin",2,1,1,NA,"la"
"293","1542055229 cb939fdb9000ad8dbed0e2ced82457db","pilote","la",0.24,"masculin_la","masculin",31,1,0.74,NA,"la"
"294","1542055229 cb939fdb9000ad8dbed0e2ced82457db","photographe","la",0.45,"neutre_la","neutre",21,1,0.6,NA,"la"
"295","1542055229 cb939fdb9000ad8dbed0e2ced82457db","modèle","la",0.65,"feminin_la","feminin",26,1,0.83,NA,"la"
"296","1542055229 cb939fdb9000ad8dbed0e2ced82457db","diplomate","la",0.29,"masculin_la","masculin",1,1,0.9,NA,"la"
"297","1542055229 cb939fdb9000ad8dbed0e2ced82457db","journaliste","la",0.46,"neutre_la","neutre",3,1,0.66,NA,"la"
"298","1542055229 cb939fdb9000ad8dbed0e2ced82457db","mannequin","la",0.68,"feminin_la","feminin",20,1,0.82,NA,"la"
"299","1542055229 cb939fdb9000ad8dbed0e2ced82457db","bagagiste","la",0.19,"masculin_la","masculin",13,1,0.65,NA,"la"
"300","1542055229 cb939fdb9000ad8dbed0e2ced82457db","violoniste","la",0.56,"neutre_la","neutre",9,1,0.71,NA,"la"
"301","1542055229 cb939fdb9000ad8dbed0e2ced82457db","flûtiste","la",0.63,"feminin_la","feminin",8,1,0.97,NA,"la"
"302","1542055229 cb939fdb9000ad8dbed0e2ced82457db","clown","la",0.18,"masculin_la","masculin",19,1,0.78,NA,"la"
"303","1542055229 cb939fdb9000ad8dbed0e2ced82457db","physiothérapeute","la",0.51,"neutre_la","neutre",27,1,0.81,NA,"la"
"304","1542055229 cb939fdb9000ad8dbed0e2ced82457db","babysitter","la",0.9,"feminin_la","feminin",32,1,0.71,NA,"la"
"305","1542055229 cb939fdb9000ad8dbed0e2ced82457db","croque-mort","la",0.23,"masculin_la","masculin",25,1,0.6,NA,"la"
"306","1542055229 cb939fdb9000ad8dbed0e2ced82457db","guide touristique","la",0.44,"neutre_la","neutre",15,1,0.6,NA,"la"
"307","1542056191 a131095c47a70f8ae49c6994137fbaa2","secrétaire","la",0.82,"feminin_la","feminin",2,1,0.86,NA,"la"
"308","1542056191 a131095c47a70f8ae49c6994137fbaa2","pédiatre","la",0.51,"neutre_la","neutre",33,1,0.91,NA,"la"
"309","1542056191 a131095c47a70f8ae49c6994137fbaa2","bagagiste","la",0.19,"masculin_la","masculin",13,1,0.66,NA,"la"
"310","1542056191 a131095c47a70f8ae49c6994137fbaa2","babysitter","la",0.9,"feminin_la","feminin",32,1,0.68,NA,"la"
"311","1542056191 a131095c47a70f8ae49c6994137fbaa2","guide touristique","la",0.44,"neutre_la","neutre",15,1,0.73,NA,"la"
"312","1542056191 a131095c47a70f8ae49c6994137fbaa2","bassiste","la",0.29,"masculin_la","masculin",7,1,0.85,NA,"la"
"313","1542056191 a131095c47a70f8ae49c6994137fbaa2","modèle","la",0.65,"feminin_la","feminin",26,1,1,NA,"la"
"314","1542056191 a131095c47a70f8ae49c6994137fbaa2","journaliste","la",0.46,"neutre_la","neutre",3,1,0.67,NA,"la"
"315","1542056191 a131095c47a70f8ae49c6994137fbaa2","diplomate","la",0.29,"masculin_la","masculin",1,1,0.67,NA,"la"
"316","1542056191 a131095c47a70f8ae49c6994137fbaa2","flûtiste","la",0.63,"feminin_la","feminin",8,1,1,NA,"la"
"317","1542056191 a131095c47a70f8ae49c6994137fbaa2","violoniste","la",0.56,"neutre_la","neutre",9,1,0.72,NA,"la"
"318","1542056191 a131095c47a70f8ae49c6994137fbaa2","pilote","la",0.24,"masculin_la","masculin",31,1,0.73,NA,"la"
"319","1542056191 a131095c47a70f8ae49c6994137fbaa2","mannequin","la",0.68,"feminin_la","feminin",20,1,0.7,NA,"la"
"320","1542056191 a131095c47a70f8ae49c6994137fbaa2","physiothérapeute","la",0.51,"neutre_la","neutre",27,1,0.83,NA,"la"
"321","1542056191 a131095c47a70f8ae49c6994137fbaa2","croque-mort","la",0.23,"masculin_la","masculin",25,1,0.72,NA,"la"
"322","1542056191 a131095c47a70f8ae49c6994137fbaa2","manucure","la",0.9,"feminin_la","feminin",14,1,0.9,NA,"la"
"323","1542056191 a131095c47a70f8ae49c6994137fbaa2","photographe","la",0.45,"neutre_la","neutre",21,1,0.99,NA,"la"
"324","1542056191 a131095c47a70f8ae49c6994137fbaa2","clown","la",0.18,"masculin_la","masculin",19,1,0.91,NA,"la"
"325","1542057398 fba640919d7ebbeb8559a31d79030fcb","bassiste","la",0.29,"masculin_la","masculin",7,1,0.65,NA,"la"
"326","1542057398 fba640919d7ebbeb8559a31d79030fcb","mannequin","la",0.68,"feminin_la","feminin",20,1,0.91,NA,"la"
"327","1542057398 fba640919d7ebbeb8559a31d79030fcb","journaliste","la",0.46,"neutre_la","neutre",3,1,0.99,NA,"la"
"328","1542057398 fba640919d7ebbeb8559a31d79030fcb","croque-mort","la",0.23,"masculin_la","masculin",25,1,0.87,NA,"la"
"329","1542057398 fba640919d7ebbeb8559a31d79030fcb","manucure","la",0.9,"feminin_la","feminin",14,1,0.79,NA,"la"
"330","1542057398 fba640919d7ebbeb8559a31d79030fcb","photographe","la",0.45,"neutre_la","neutre",21,1,0.82,NA,"la"
"331","1542057398 fba640919d7ebbeb8559a31d79030fcb","clown","la",0.18,"masculin_la","masculin",19,1,0.86,NA,"la"
"332","1542057398 fba640919d7ebbeb8559a31d79030fcb","babysitter","la",0.9,"feminin_la","feminin",32,1,0.8,NA,"la"
"333","1542057398 fba640919d7ebbeb8559a31d79030fcb","guide touristique","la",0.44,"neutre_la","neutre",15,1,0.6,NA,"la"
"334","1542057398 fba640919d7ebbeb8559a31d79030fcb","bagagiste","la",0.19,"masculin_la","masculin",13,1,0.65,NA,"la"
"335","1542057398 fba640919d7ebbeb8559a31d79030fcb","secrétaire","la",0.82,"feminin_la","feminin",2,1,0.65,NA,"la"
"336","1542057398 fba640919d7ebbeb8559a31d79030fcb","physiothérapeute","la",0.51,"neutre_la","neutre",27,1,0.63,NA,"la"
"337","1542057398 fba640919d7ebbeb8559a31d79030fcb","pilote","la",0.24,"masculin_la","masculin",31,1,0.79,NA,"la"
"338","1542057398 fba640919d7ebbeb8559a31d79030fcb","modèle","la",0.65,"feminin_la","feminin",26,1,0.86,NA,"la"
"339","1542057398 fba640919d7ebbeb8559a31d79030fcb","pédiatre","la",0.51,"neutre_la","neutre",33,1,0.81,NA,"la"
"340","1542057398 fba640919d7ebbeb8559a31d79030fcb","diplomate","la",0.29,"masculin_la","masculin",1,1,0.95,NA,"la"
"341","1542057398 fba640919d7ebbeb8559a31d79030fcb","flûtiste","la",0.63,"feminin_la","feminin",8,1,0.78,NA,"la"
"342","1542057398 fba640919d7ebbeb8559a31d79030fcb","violoniste","la",0.56,"neutre_la","neutre",9,1,0.77,NA,"la"
"343","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","journaliste","la",0.46,"neutre_la","neutre",2,1,0.68,NA,"la"
"344","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","bassiste","la",0.29,"masculin_la","masculin",9,1,0.8,NA,"la"
"345","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","modèle","la",0.65,"feminin_la","feminin",25,1,0.72,NA,"la"
"346","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","pédiatre","la",0.51,"neutre_la","neutre",32,1,0.77,NA,"la"
"347","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","croque-mort","la",0.23,"masculin_la","masculin",27,1,0.73,NA,"la"
"348","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","babysitter","la",0.9,"feminin_la","feminin",31,1,0.76,NA,"la"
"349","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","guide touristique","la",0.44,"neutre_la","neutre",14,1,0.93,NA,"la"
"350","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","clown","la",0.18,"masculin_la","masculin",21,1,0.98,NA,"la"
"351","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","flûtiste","la",0.63,"feminin_la","feminin",7,1,0.9,NA,"la"
"352","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","violoniste","la",0.56,"neutre_la","neutre",8,1,0.77,NA,"la"
"353","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","diplomate","la",0.29,"masculin_la","masculin",3,1,0.63,NA,"la"
"354","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","mannequin","la",0.68,"feminin_la","feminin",19,1,0.81,NA,"la"
"355","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","physiothérapeute","la",0.51,"neutre_la","neutre",26,1,0.66,NA,"la"
"356","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","bagagiste","la",0.19,"masculin_la","masculin",15,1,1,NA,"la"
"357","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","secrétaire","la",0.82,"feminin_la","feminin",1,1,0.7,NA,"la"
"358","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","photographe","la",0.45,"neutre_la","neutre",20,1,0.77,NA,"la"
"359","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","pilote","la",0.24,"masculin_la","masculin",33,1,0.83,NA,"la"
"360","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","manucure","la",0.9,"feminin_la","feminin",13,1,0.76,NA,"la"
"361","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","chimiste","la",0.3,"masculin_la","masculin",22,1,0.62,NA,"la"
"362","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","réceptionniste","la",0.74,"feminin_la","feminin",5,1,0.92,NA,"la"
"363","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","sténographe","la",0.5,"neutre_la","neutre",30,1,0.95,NA,"la"
"364","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","paysagiste","la",0.28,"masculin_la","masculin",16,1,0.79,NA,"la"
"365","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","logopédiste","la",0.66,"feminin_la","feminin",23,1,0.67,NA,"la"
"366","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","zoologiste","la",0.48,"neutre_la","neutre",18,1,0.94,NA,"la"
"367","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","taxidermiste","la",0.3,"masculin_la","masculin",28,1,0.87,NA,"la"
"368","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","fleuriste","la",0.81,"feminin_la","feminin",17,1,0.9,NA,"la"
"369","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","gynécologue","la",0.55,"neutre_la","neutre",12,1,0.67,NA,"la"
"370","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","ministre","la",0.25,"masculin_la","masculin",4,1,0.82,NA,"la"
"371","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","nutritionniste","la",0.74,"feminin_la","feminin",11,1,0.96,NA,"la"
"372","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","graphiste","la",0.43,"neutre_la","neutre",6,1,0.75,NA,"la"
"373","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","neurologue","la",0.32,"masculin_la","masculin",10,1,0.8,NA,"la"
"374","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","dactylo","la",0.65,"feminin_la","feminin",29,1,0.78,NA,"la"
"375","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","biologiste","la",0.48,"neutre_la","neutre",24,1,0.87,NA,"la"
"376","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","métallurgiste","la",0.21,"masculin_la","masculin",34,1,0.88,NA,"la"
"377","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","bibliothécaire","la",0.67,"feminin_la","feminin",35,1,0.87,NA,"la"
"378","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","vétérinaire","la",0.49,"neutre_la","neutre",36,1,0.68,NA,"la"
"379","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","bagagiste","la",0.19,"masculin_la","masculin",15,1,0.81,NA,"la"
"380","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","flûtiste","la",0.63,"feminin_la","feminin",7,1,0.73,NA,"la"
"381","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","journaliste","la",0.46,"neutre_la","neutre",2,1,0.91,NA,"la"
"382","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","croque-mort","la",0.23,"masculin_la","masculin",27,1,0.8,NA,"la"
"383","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","secrétaire","la",0.82,"feminin_la","feminin",1,1,0.66,NA,"la"
"384","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","guide touristique","la",0.44,"neutre_la","neutre",14,1,0.91,NA,"la"
"385","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","bassiste","la",0.29,"masculin_la","masculin",9,1,0.84,NA,"la"
"386","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","manucure","la",0.9,"feminin_la","feminin",13,1,0.99,NA,"la"
"387","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","photographe","la",0.45,"neutre_la","neutre",20,1,0.73,NA,"la"
"388","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","pilote","la",0.24,"masculin_la","masculin",33,1,0.88,NA,"la"
"389","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","mannequin","la",0.68,"feminin_la","feminin",19,1,0.84,NA,"la"
